close_dollar,close,high_dollar,high,low_dollar,low,open_dollar,open,change_over_time,change_over_time_s,u_open,u_open_dollar,u_close,u_close_dollar,u_high,u_high_dollar,u_low,u_low_dollar,u_volume,change_percent,change_percent_s,volume,date,label,change
$402.20 ,402.2,$404.72 ,404.72,$395.78 ,395.78,$396.84 ,396.84,1.246550857,1.25%,396.84,$396.84 ,402.2,$402.20 ,404.72,$404.72 ,395.78,$395.78 ,5038537,0.0177,0.02%,5038537,12/20/13,20-Dec-13,7.01
$402.92 ,402.92,$405.00 ,405,$399.20 ,399.2,$403.47 ,403.47,1.25057253,1.25%,403.47,$403.47 ,402.92,$402.92 ,405,$405.00 ,399.2,$399.20 ,2661823,0.0018,0.00%,2661823,12/23/13,23-Dec-13,0.72
$399.20 ,399.2,$403.72 ,403.7249,$396.37 ,396.37,$402.52 ,402.52,1.229793889,1.23%,402.52,$402.52 ,399.2,$399.20 ,403.7249,$403.72 ,396.37,$396.37 ,1380373,-0.0092,-0.01%,1380373,12/24/13,24-Dec-13,-3.72
$404.39 ,404.39,$404.52 ,404.52,$396.81 ,396.81,$401.15 ,401.15,1.258783444,1.26%,401.15,$401.15 ,404.39,$404.39 ,404.52,$404.52 ,396.81,$396.81 ,1871590,0.013,0.01%,1871590,12/26/13,26-Dec-13,5.19
$398.08 ,398.08,$405.63 ,405.63,$396.25 ,396.25,$405.00 ,405,1.223537955,1.22%,405,$405.00 ,398.08,$398.08 ,405.63,$405.63 ,396.25,$396.25 ,1987280,-0.0156,-0.02%,1987280,12/27/13,27-Dec-13,-6.31
$393.37 ,393.37,$399.92 ,399.92,$392.45 ,392.45,$399.92 ,399.92,1.197229515,1.20%,399.92,$399.92 ,393.37,$393.37 ,399.92,$399.92 ,392.45,$392.45 ,2487812,-0.0118,-0.01%,2487812,12/30/13,30-Dec-13,-4.71
$398.79 ,398.79,$398.83 ,398.83,$393.80 ,393.8,$394.58 ,394.58,1.22750377,1.23%,394.58,$394.58 ,398.79,$398.79 ,398.83,$398.83 ,393.8,$393.80 ,1997051,0.0138,0.01%,1997051,12/31/13,31-Dec-13,5.42
$397.97 ,397.97,$399.36 ,399.36,$394.02 ,394.02,$398.80 ,398.8,1.222923532,1.22%,398.8,$398.80 ,397.97,$397.97 ,399.36,$399.36 ,394.02,$394.02 ,2140246,-0.0021,0.00%,2140246,1/2/14,2-Jan-14,-0.82
$396.44 ,396.44,$402.71 ,402.71,$396.22 ,396.22,$398.29 ,398.29,1.214377479,1.21%,398.29,$398.29 ,396.44,$396.44 ,402.71,$402.71 ,396.22,$396.22 ,2213512,-0.0038,0.00%,2213512,1/3/14,3-Jan-14,-1.53
$393.63 ,393.63,$397.00 ,397,$388.42 ,388.42,$396.13 ,396.13,1.198681785,1.20%,396.13,$396.13 ,393.63,$393.63 ,397,$397.00 ,388.42,$388.42 ,3172207,-0.0071,-0.01%,3172207,1/6/14,6-Jan-14,-2.81
$398.03 ,398.03,$398.47 ,398.47,$394.29 ,394.29,$395.04 ,395.04,1.223258672,1.22%,395.04,$395.04 ,398.03,$398.03 ,398.47,$398.47 ,394.29,$394.29 ,1916684,0.0112,0.01%,1916684,1/7/14,7-Jan-14,4.4
$401.92 ,401.92,$403.00 ,403,$396.04 ,396.04,$398.47 ,398.47,1.244986874,1.24%,398.47,$398.47 ,401.92,$401.92 ,403,$403.00 ,396.04,$396.04 ,2316903,0.0098,0.01%,2316903,1/8/14,8-Jan-14,3.89
$401.01 ,401.01,$406.89 ,406.89,$398.44 ,398.44,$403.75 ,403.75,1.239903927,1.24%,403.75,$403.75 ,401.01,$401.01 ,406.89,$406.89 ,398.44,$398.44 ,2103793,-0.0023,0.00%,2103793,1/9/14,9-Jan-14,-0.91
$397.66 ,397.66,$403.76 ,403.764,$393.80 ,393.8,$402.04 ,402.04,1.221191979,1.22%,402.04,$402.04 ,397.66,$397.66 ,403.764,$403.76 ,393.8,$393.80 ,2681701,-0.0084,-0.01%,2681701,1/10/14,10-Jan-14,-3.35
$390.98 ,390.98,$399.78 ,399.78,$388.45 ,388.45,$397.67 ,397.67,1.183879797,1.18%,397.67,$397.67 ,390.98,$390.98 ,399.78,$399.78 ,388.45,$388.45 ,2846507,-0.0168,-0.02%,2846507,1/13/14,13-Jan-14,-6.68
$397.54 ,397.54,$398.63 ,398.63,$391.29 ,391.29,$392.13 ,392.13,1.2205217,1.22%,392.13,$392.13 ,397.54,$397.54 ,398.63,$398.63 ,391.29,$391.29 ,2340401,0.0168,0.02%,2340401,1/14/14,14-Jan-14,6.56
$395.87 ,395.87,$399.31 ,399.31,$392.53 ,392.534,$398.94 ,398.94,1.211193655,1.21%,398.94,$398.94 ,395.87,$395.87 ,399.31,$399.31 ,392.534,$392.53 ,2678794,-0.0042,0.00%,2678794,1/15/14,15-Jan-14,-1.67
$395.80 ,395.8,$399.29 ,399.29,$389.41 ,389.41,$393.68 ,393.68,1.210802659,1.21%,393.68,$393.68 ,395.8,$395.80 ,399.29,$399.29 ,389.41,$389.41 ,2602506,-0.0002,0.00%,2602506,1/16/14,16-Jan-14,-0.07
$399.61 ,399.61,$403.49 ,403.49,$393.66 ,393.66,$394.26 ,394.26,1.232084008,1.23%,394.26,$394.26 ,399.61,$399.61 ,403.49,$403.49 ,393.66,$393.66 ,4508791,0.0096,0.01%,4508791,1/17/14,17-Jan-14,3.81
$407.05 ,407.05,$407.80 ,407.8,$401.60 ,401.6,$403.01 ,403.01,1.273641289,1.27%,403.01,$403.01 ,407.05,$407.05 ,407.8,$407.80 ,401.6,$401.60 ,3122705,0.0186,0.02%,3122705,1/21/14,21-Jan-14,7.44
$404.54 ,404.54,$408.06 ,408.06,$402.00 ,402,$408.00 ,408,1.259621293,1.26%,408,$408.00 ,404.54,$404.54 ,408.06,$408.06 ,402,$402.00 ,2069759,-0.0062,-0.01%,2069759,1/22/14,22-Jan-14,-2.51
$399.87 ,399.87,$406.17 ,406.17,$397.79 ,397.79,$401.00 ,401,1.233536279,1.23%,401,$401.00 ,399.87,$399.87 ,406.17,$406.17 ,397.79,$397.79 ,3026272,-0.0115,-0.01%,3026272,1/23/14,23-Jan-14,-4.67
$387.60 ,387.6,$400.20 ,400.2,$387.27 ,387.27,$398.16 ,398.16,1.165000279,1.17%,398.16,$398.16 ,387.6,$387.60 ,400.2,$400.20 ,387.27,$387.27 ,4513038,-0.0307,-0.03%,4513038,1/24/14,24-Jan-14,-12.27
$386.28 ,386.28,$394.10 ,394.1,$380.49 ,380.49,$390.50 ,390.5,1.157627213,1.16%,390.5,$390.50 ,386.28,$386.28 ,394.1,$394.10 ,380.49,$380.49 ,3944752,-0.0034,0.00%,3944752,1/27/14,27-Jan-14,-1.32
$394.43 ,394.43,$394.74 ,394.74,$387.12 ,387.12,$387.40 ,387.4,1.20315031,1.20%,387.4,$387.40 ,394.43,$394.43 ,394.74,$394.74 ,387.12,$387.12 ,2901611,0.0211,0.02%,2901611,1/28/14,28-Jan-14,8.15
$384.20 ,384.2,$392.85 ,392.85,$383.24 ,383.24,$392.16 ,392.16,1.146009049,1.15%,392.16,$392.16 ,384.2,$384.20 ,392.85,$392.85 ,383.24,$383.24 ,3399294,-0.0259,-0.03%,3399294,1/29/14,29-Jan-14,-10.23
$403.01 ,403.01,$406.25 ,406.25,$387.70 ,387.7,$393.77 ,393.77,1.251075239,1.25%,393.77,$393.77 ,403.01,$403.01 ,406.25,$406.25 ,387.7,$387.70 ,10900116,0.049,0.05%,10900116,1/30/14,30-Jan-14,18.81
$358.69 ,358.69,$375.45 ,375.45,$357.76 ,357.76,$372.20 ,372.2,1.003518963,1.00%,372.2,$372.20 ,358.69,$358.69 ,375.45,$375.45 ,357.76,$357.76 ,16181519,-0.11,-0.11%,16181519,1/31/14,31-Jan-14,-44.32
$346.15 ,346.15,$360.85 ,360.85,$340.10 ,340.1,$358.99 ,358.99,0.933474837,0.93%,358.99,$358.99 ,346.15,$346.15 ,360.85,$360.85 ,340.1,$340.10 ,10290934,-0.035,-0.04%,10290934,2/3/14,3-Feb-14,-12.54
$347.95 ,347.95,$354.00 ,353.9975,$344.02 ,344.02,$349.52 ,349.52,0.943529017,0.94%,349.52,$349.52 ,347.95,$347.95 ,353.9975,$354.00 ,344.02,$344.02 ,4821177,0.0052,0.01%,4821177,2/4/14,4-Feb-14,1.8
$346.45 ,346.45,$349.37 ,349.37,$337.73 ,337.73,$346.00 ,346,0.935150533,0.94%,346,$346.00 ,346.45,$346.45 ,349.37,$349.37 ,337.73,$337.73 ,4439010,-0.0043,0.00%,4439010,2/5/14,5-Feb-14,-1.5
$354.59 ,354.59,$354.82 ,354.82,$347.40 ,347.403,$348.28 ,348.28,0.980617774,0.98%,348.28,$348.28 ,354.59,$354.59 ,354.82,$354.82 ,347.403,$347.40 ,3340542,0.0235,0.02%,3340542,2/6/14,6-Feb-14,8.14
$361.08 ,361.08,$361.80 ,361.8,$352.49 ,352.49,$358.67 ,358.67,1.016868681,1.02%,358.67,$358.67 ,361.08,$361.08 ,361.8,$361.80 ,352.49,$352.49 ,4347189,0.0183,0.02%,4347189,2/7/14,7-Feb-14,6.49
$360.87 ,360.87,$365.00 ,365,$359.35 ,359.35,$362.35 ,362.35,1.015695693,1.02%,362.35,$362.35 ,360.87,$360.87 ,365,$365.00 ,359.35,$359.35 ,3451093,-0.0006,0.00%,3451093,2/10/14,10-Feb-14,-0.21
$361.79 ,361.79,$363.61 ,363.61,$356.25 ,356.25,$362.34 ,362.335,1.020834497,1.02%,362.335,$362.34 ,361.79,$361.79 ,363.61,$363.61 ,356.25,$356.25 ,3225200,0.0025,0.00%,3225200,2/11/14,11-Feb-14,0.92
$349.25 ,349.25,$357.75 ,357.75,$346.32 ,346.32,$356.43 ,356.43,0.95079037,0.95%,356.43,$356.43 ,349.25,$349.25 ,357.75,$357.75 ,346.32,$346.32 ,6599199,-0.0347,-0.03%,6599199,2/12/14,12-Feb-14,-12.54
$357.20 ,357.2,$357.20 ,357.2,$346.50 ,346.5,$347.85 ,347.85,0.995196336,1.00%,347.85,$347.85 ,357.2,$357.20 ,357.2,$357.20 ,346.5,$346.50 ,4181445,0.0228,0.02%,4181445,2/13/14,13-Feb-14,7.95
$357.35 ,357.35,$359.34 ,359.34,$353.35 ,353.35,$359.00 ,359,0.996034184,1.00%,359,$359.00 ,357.35,$357.35 ,359.34,$359.34 ,353.35,$353.35 ,3524570,0.0004,0.00%,3524570,2/14/14,14-Feb-14,0.15
$353.65 ,353.65,$355.73 ,355.73,$349.45 ,349.45,$354.00 ,354,0.975367257,0.98%,354,$354.00 ,353.65,$353.65 ,355.73,$355.73 ,349.45,$349.45 ,5000493,-0.0104,-0.01%,5000493,2/18/14,18-Feb-14,-3.7
$347.38 ,347.38,$354.54 ,354.54,$346.10 ,346.1,$352.64 ,352.64,0.940345194,0.94%,352.64,$352.64 ,347.38,$347.38 ,354.54,$354.54 ,346.1,$346.10 ,4175393,-0.0177,-0.02%,4175393,2/19/14,19-Feb-14,-6.27
$349.80 ,349.8,$350.46 ,350.46,$344.38 ,344.38,$347.29 ,347.29,0.953862481,0.95%,347.29,$347.29 ,349.8,$349.80 ,350.46,$350.46 ,344.38,$344.38 ,3496663,0.007,0.01%,3496663,2/20/14,20-Feb-14,2.42
$346.76 ,346.76,$354.14 ,354.141,$346.75 ,346.75,$352.44 ,352.44,0.936882087,0.94%,352.44,$352.44 ,346.76,$346.76 ,354.141,$354.14 ,346.75,$346.75 ,4212144,-0.0087,-0.01%,4212144,2/21/14,21-Feb-14,-3.04
$351.78 ,351.78,$353.00 ,353,$343.29 ,343.29,$345.48 ,345.48,0.96492208,0.96%,345.48,$345.48 ,351.78,$351.78 ,353,$353.00 ,343.29,$343.29 ,3647182,0.0145,0.01%,3647182,2/24/14,24-Feb-14,5.02
$358.32 ,358.32,$361.08 ,361.08,$351.58 ,351.58,$353.00 ,353,1.001452271,1.00%,353,$353.00 ,358.32,$358.32 ,361.08,$361.08 ,351.58,$351.58 ,3747076,0.0186,0.02%,3747076,2/25/14,25-Feb-14,6.54
$359.80 ,359.8,$364.75 ,364.75,$357.17 ,357.17,$359.86 ,359.86,1.009719042,1.01%,359.86,$359.86 ,359.8,$359.80 ,364.75,$364.75 ,357.17,$357.17 ,3622506,0.0041,0.00%,3622506,2/26/14,26-Feb-14,1.48
$360.13 ,360.13,$360.59 ,360.59,$355.50 ,355.5,$357.84 ,357.84,1.011562308,1.01%,357.84,$357.84 ,360.13,$360.13 ,360.59,$360.59 ,355.5,$355.50 ,3105442,0.0009,0.00%,3105442,2/27/14,27-Feb-14,0.33
$362.10 ,362.1,$365.86 ,365.865,$357.08 ,357.084,$360.60 ,360.6,1.02256605,1.02%,360.6,$360.60 ,362.1,$362.10 ,365.865,$365.86 ,357.084,$357.08 ,3885207,0.0055,0.01%,3885207,2/28/14,28-Feb-14,1.97
$359.78 ,359.78,$360.96 ,360.96,$354.48 ,354.48,$358.85 ,358.85,1.009607328,1.01%,358.85,$358.85 ,359.78,$359.78 ,360.96,$360.96 ,354.48,$354.48 ,2804261,-0.0064,-0.01%,2804261,3/3/14,3-Mar-14,-2.32
$363.90 ,363.9,$365.68 ,365.68,$362.46 ,362.46,$363.82 ,363.82,1.032620231,1.03%,363.82,$363.82 ,363.9,$363.90 ,365.68,$365.68 ,362.46,$362.46 ,2706843,0.0115,0.01%,2706843,3/4/14,4-Mar-14,4.12
$372.37 ,372.37,$372.73 ,372.728,$363.90 ,363.9,$364.50 ,364.5,1.079930738,1.08%,364.5,$364.50 ,372.37,$372.37 ,372.728,$372.73 ,363.9,$363.90 ,3862706,0.0233,0.02%,3862706,3/5/14,5-Mar-14,8.47
$372.16 ,372.16,$375.33 ,375.33,$368.90 ,368.9,$374.08 ,374.08,1.07875775,1.08%,374.08,$374.08 ,372.16,$372.16 ,375.33,$375.33 ,368.9,$368.90 ,2927497,-0.0006,0.00%,2927497,3/6/14,6-Mar-14,-0.21
$372.06 ,372.06,$374.99 ,374.99,$369.53 ,369.531,$374.64 ,374.64,1.078199184,1.08%,374.64,$374.64 ,372.06,$372.06 ,374.99,$374.99 ,369.531,$369.53 ,2280358,-0.0003,0.00%,2280358,3/7/14,7-Mar-14,-0.1
$370.53 ,370.53,$372.73 ,372.73,$367.00 ,367,$372.27 ,372.27,1.069653131,1.07%,372.27,$372.27 ,370.53,$370.53 ,372.73,$372.73 ,367,$367.00 ,2107820,-0.0041,0.00%,2107820,3/10/14,10-Mar-14,-1.53
$368.82 ,368.82,$372.80 ,372.8,$367.28 ,367.28,$370.93 ,370.93,1.060101659,1.06%,370.93,$370.93 ,368.82,$368.82 ,372.8,$372.80 ,367.28,$367.28 ,2248019,-0.0046,0.00%,2248019,3/11/14,11-Mar-14,-1.71
$370.64 ,370.64,$371.16 ,371.16,$363.61 ,363.61,$366.40 ,366.4,1.070267553,1.07%,366.4,$366.40 ,370.64,$370.64 ,371.16,$371.16 ,363.61,$363.61 ,2219663,0.0049,0.00%,2219663,3/12/14,12-Mar-14,1.82
$371.51 ,371.51,$383.11 ,383.11,$368.08 ,368.08,$376.51 ,376.51,1.075127074,1.08%,376.51,$376.51 ,371.51,$371.51 ,383.11,$383.11 ,368.08,$368.08 ,6829047,0.0023,0.00%,6829047,3/13/14,13-Mar-14,0.87
$373.74 ,373.74,$378.57 ,378.568,$371.55 ,371.55,$372.63 ,372.63,1.087583087,1.09%,372.63,$372.63 ,373.74,$373.74 ,378.568,$378.57 ,371.55,$371.55 ,4402220,0.006,0.01%,4402220,3/14/14,14-Mar-14,2.23
$375.04 ,375.04,$378.85 ,378.85,$374.88 ,374.88,$375.59 ,375.59,1.094844439,1.09%,375.59,$375.59 ,375.04,$375.04 ,378.85,$378.85 ,374.88,$374.88 ,2306821,0.0035,0.00%,2306821,3/17/14,17-Mar-14,1.3
$378.77 ,378.77,$379.00 ,379,$375.00 ,375,$377.32 ,377.32,1.115678936,1.12%,377.32,$377.32 ,378.77,$378.77 ,379,$379.00 ,375,$375.00 ,2483508,0.0099,0.01%,2483508,3/18/14,18-Mar-14,3.73
$373.23 ,373.23,$379.00 ,379,$369.42 ,369.42,$378.77 ,378.77,1.084734402,1.08%,378.77,$378.77 ,373.23,$373.23 ,379,$379.00 ,369.42,$369.42 ,2646687,-0.0146,-0.01%,2646687,3/19/14,19-Mar-14,-5.54
$368.97 ,368.97,$373.00 ,373,$366.22 ,366.22,$370.93 ,370.93,1.060939507,1.06%,370.93,$370.93 ,368.97,$368.97 ,373,$373.00 ,366.22,$366.22 ,2558460,-0.0114,-0.01%,2558460,3/20/14,20-Mar-14,-4.26
$360.62 ,360.62,$372.84 ,372.84,$358.40 ,358.4,$372.84 ,372.84,1.014299279,1.01%,372.84,$372.84 ,360.62,$360.62 ,372.84,$372.84 ,358.4,$358.40 ,5417935,-0.0226,-0.02%,5417935,3/21/14,21-Mar-14,-8.35
$351.85 ,351.85,$361.50 ,361.5,$348.60 ,348.6,$360.52 ,360.52,0.965313076,0.97%,360.52,$360.52 ,351.85,$351.85 ,361.5,$361.50 ,348.6,$348.60 ,4879627,-0.0243,-0.02%,4879627,3/24/14,24-Mar-14,-8.77
$354.71 ,354.71,$358.97 ,358.97,$348.84 ,348.84,$354.03 ,354.03,0.981288052,0.98%,354.03,$354.03 ,354.71,$354.71 ,358.97,$358.97 ,348.84,$348.84 ,4455703,0.0081,0.01%,4455703,3/25/14,25-Mar-14,2.86
$343.41 ,343.41,$357.60 ,357.6,$343.40 ,343.4,$357.13 ,357.13,0.918170139,0.92%,357.13,$357.13 ,343.41,$343.41 ,357.6,$357.60 ,343.4,$343.40 ,4120665,-0.0319,-0.03%,4120665,3/26/14,26-Mar-14,-11.3
$338.47 ,338.47,$344.00 ,343.9999,$330.88 ,330.88,$343.00 ,343,0.890576998,0.89%,343,$343.00 ,338.47,$338.47 ,343.9999,$344.00 ,330.88,$330.88 ,5770462,-0.0144,-0.01%,5770462,3/27/14,27-Mar-14,-4.94
$338.29 ,338.29,$347.00 ,347,$336.08 ,336.08,$340.13 ,340.13,0.88957158,0.89%,340.13,$340.13 ,338.29,$338.29 ,347,$347.00 ,336.08,$336.08 ,3986782,-0.0005,0.00%,3986782,3/28/14,28-Mar-14,-0.18
$336.36 ,336.365,$346.29 ,346.29,$334.06 ,334.06,$342.50 ,342.5,0.878819192,0.88%,342.5,$342.50 ,336.365,$336.36 ,346.29,$346.29 ,334.06,$334.06 ,4297487,-0.0057,-0.01%,4297487,3/31/14,31-Mar-14,-1.925
$342.99 ,342.99,$344.43 ,344.43,$338.00 ,338,$338.35 ,338.35,0.915824164,0.92%,338.35,$338.35 ,342.99,$342.99 ,344.43,$344.43 ,338,$338.00 ,3602899,0.0197,0.02%,3602899,4/1/14,1-Apr-14,6.625
$341.96 ,341.96,$348.30 ,348.295,$340.38 ,340.38,$345.99 ,345.99,0.910070938,0.91%,345.99,$345.99 ,341.96,$341.96 ,348.295,$348.30 ,340.38,$340.38 ,4475523,-0.003,0.00%,4475523,4/2/14,2-Apr-14,-1.03
$333.62 ,333.62,$342.50 ,342.5,$328.46 ,328.46,$341.82 ,341.82,0.863486566,0.86%,341.82,$341.82 ,333.62,$333.62 ,342.5,$342.50 ,328.46,$328.46 ,6399299,-0.0244,-0.02%,6399299,4/3/14,3-Apr-14,-8.34
$323.00 ,323,$335.44 ,335.44,$315.61 ,315.61,$335.15 ,335.15,0.804166899,0.80%,335.15,$335.15 ,323,$323.00 ,335.44,$335.44 ,315.61,$315.61 ,12514021,-0.0318,-0.03%,12514021,4/4/14,4-Apr-14,-10.62
$317.76 ,317.76,$324.94 ,324.94,$313.13 ,313.13,$320.99 ,320.99,0.774898062,0.77%,320.99,$320.99 ,317.76,$317.76 ,324.94,$324.94 ,313.13,$313.13 ,7077360,-0.0162,-0.02%,7077360,4/7/14,7-Apr-14,-5.24
$327.07 ,327.07,$328.00 ,328,$318.44 ,318.44,$321.88 ,321.88,0.826900519,0.83%,321.88,$321.88 ,327.07,$327.07 ,328,$328.00 ,318.44,$318.44 ,6585583,0.0293,0.03%,6585583,4/8/14,8-Apr-14,9.31
$331.80 ,331.805,$332.18 ,332.18,$322.50 ,322.5,$328.47 ,328.47,0.853348601,0.85%,328.47,$328.47 ,331.805,$331.80 ,332.18,$332.18 ,322.5,$322.50 ,5058664,0.0145,0.01%,5058664,4/9/14,9-Apr-14,4.735
$317.11 ,317.11,$331.00 ,331,$316.50 ,316.5,$330.97 ,330.97,0.771267385,0.77%,330.97,$330.97 ,317.11,$317.11 ,331,$331.00 ,316.5,$316.50 ,6133376,-0.0443,-0.04%,6133376,4/10/14,10-Apr-14,-14.695
$311.73 ,311.73,$316.50 ,316.5,$309.50 ,309.5,$314.00 ,314,0.741216556,0.74%,314,$314.00 ,311.73,$311.73 ,316.5,$316.50 ,309.5,$309.50 ,7292028,-0.017,-0.02%,7292028,4/11/14,11-Apr-14,-5.38
$315.91 ,315.91,$320.48 ,320.48,$311.28 ,311.28,$317.51 ,317.51,0.764564598,0.76%,317.51,$317.51 ,315.91,$315.91 ,320.48,$320.48 ,311.28,$311.28 ,4293532,0.0134,0.01%,4293532,4/14/14,14-Apr-14,4.18
$316.08 ,316.08,$318.28 ,318.28,$305.50 ,305.5,$316.70 ,316.7,0.76551416,0.77%,316.7,$316.70 ,316.08,$316.08 ,318.28,$318.28 ,305.5,$305.50 ,5399337,0.0005,0.00%,5399337,4/15/14,15-Apr-14,0.17
$323.68 ,323.68,$324.00 ,324,$314.71 ,314.71,$321.42 ,321.42,0.807965146,0.81%,321.42,$321.42 ,323.68,$323.68 ,324,$324.00 ,314.71,$314.71 ,4285901,0.024,0.02%,4285901,4/16/14,16-Apr-14,7.6
$324.91 ,324.91,$328.66 ,328.66,$319.76 ,319.76,$319.76 ,319.76,0.814835502,0.81%,319.76,$319.76 ,324.91,$324.91 ,328.66,$328.66 ,319.76,$319.76 ,4300378,0.0038,0.00%,4300378,4/17/14,17-Apr-14,1.23
$330.87 ,330.87,$331.15 ,331.1499,$322.31 ,322.31,$323.97 ,323.97,0.848126012,0.85%,323.97,$323.97 ,330.87,$330.87 ,331.1499,$331.15 ,322.31,$322.31 ,3000598,0.0183,0.02%,3000598,4/21/14,21-Apr-14,5.96
$329.32 ,329.32,$337.50 ,337.5,$328.94 ,328.94,$332.21 ,332.21,0.839468246,0.84%,332.21,$332.21 ,329.32,$329.32 ,337.5,$337.50 ,328.94,$328.94 ,3714288,-0.0047,0.00%,3714288,4/22/14,22-Apr-14,-1.55
$324.58 ,324.58,$333.13 ,333.13,$323.39 ,323.39,$333.00 ,333,0.812992236,0.81%,333,$333.00 ,324.58,$324.58 ,333.13,$333.13 ,323.39,$323.39 ,3604586,-0.0144,-0.01%,3604586,4/23/14,23-Apr-14,-4.74
$337.15 ,337.15,$337.40 ,337.4,$322.95 ,322.95,$329.98 ,329.98,0.883203932,0.88%,329.98,$329.98 ,337.15,$337.15 ,337.4,$337.40 ,322.95,$322.95 ,9293735,0.0387,0.04%,9293735,4/24/14,24-Apr-14,12.57
$303.83 ,303.83,$316.49 ,316.49,$302.71 ,302.71,$316.03 ,316.03,0.697089873,0.70%,316.03,$316.03 ,303.83,$303.83 ,316.49,$316.49 ,302.71,$302.71 ,16186737,-0.0988,-0.10%,16186737,4/25/14,25-Apr-14,-33.32
$296.58 ,296.58,$304.39 ,304.39,$288.00 ,288,$304.00 ,304,0.656593867,0.66%,304,$304.00 ,296.58,$296.58 ,304.39,$304.39 ,288,$288.00 ,14479803,-0.0239,-0.02%,14479803,4/28/14,28-Apr-14,-7.25
$300.38 ,300.38,$301.84 ,301.84,$290.45 ,290.45,$296.65 ,296.65,0.67781936,0.68%,296.65,$296.65 ,300.38,$300.38 ,301.84,$301.84 ,290.45,$290.45 ,6510591,0.0128,0.01%,6510591,4/29/14,29-Apr-14,3.8
$304.13 ,304.13,$304.56 ,304.56,$298.10 ,298.1,$299.44 ,299.44,0.69876557,0.70%,299.44,$299.44 ,304.13,$304.13 ,304.56,$304.56 ,298.1,$298.10 ,4090006,0.0125,0.01%,4090006,4/30/14,30-Apr-14,3.75
$307.89 ,307.89,$310.48 ,310.48,$304.00 ,304,$304.13 ,304.13,0.719767637,0.72%,304.13,$304.13 ,307.89,$307.89 ,310.48,$310.48 ,304,$304.00 ,4329167,0.0124,0.01%,4329167,5/1/14,1-May-14,3.76
$308.01 ,308.01,$313.29 ,313.29,$304.31 ,304.31,$310.90 ,310.9,0.720437915,0.72%,310.9,$310.90 ,308.01,$308.01 ,313.29,$313.29 ,304.31,$304.31 ,3995218,0.0004,0.00%,3995218,5/2/14,2-May-14,0.12
$310.05 ,310.05,$310.23 ,310.23,$305.00 ,305,$306.37 ,306.37,0.731832654,0.73%,306.37,$306.37 ,310.05,$310.05 ,310.23,$310.23 ,305,$305.00 ,2520300,0.0066,0.01%,2520300,5/5/14,5-May-14,2.04
$297.38 ,297.38,$309.81 ,309.81,$297.04 ,297.04,$309.53 ,309.53,0.661062392,0.66%,309.53,$309.53 ,297.38,$297.38 ,309.81,$309.81 ,297.04,$297.04 ,4682327,-0.0409,-0.04%,4682327,5/6/14,6-May-14,-12.67
$292.71 ,292.71,$296.40 ,296.4,$286.68 ,286.68,$295.56 ,295.56,0.634977378,0.63%,295.56,$295.56 ,292.71,$292.71 ,296.4,$296.40 ,286.68,$286.68 ,7016937,-0.0157,-0.02%,7016937,5/7/14,7-May-14,-4.67
$288.32 ,288.32,$295.88 ,295.8784,$287.23 ,287.23,$290.65 ,290.65,0.610456348,0.61%,290.65,$290.65 ,288.32,$288.32 ,295.8784,$295.88 ,287.23,$287.23 ,3848996,-0.015,-0.02%,3848996,5/8/14,8-May-14,-4.39
$292.24 ,292.24,$293.68 ,293.68,$284.38 ,284.38,$290.57 ,290.57,0.63235212,0.63%,290.57,$290.57 ,292.24,$292.24 ,293.68,$293.68 ,284.38,$284.38 ,4062984,0.0136,0.01%,4062984,5/9/14,9-May-14,3.92
$302.86 ,302.86,$303.34 ,303.34,$294.16 ,294.16,$294.30 ,294.3,0.691671787,0.69%,294.3,$294.30 ,302.86,$302.86 ,303.34,$303.34 ,294.16,$294.16 ,3735443,0.0363,0.04%,3735443,5/12/14,12-May-14,10.62
$304.64 ,304.64,$305.60 ,305.6,$300.75 ,300.75,$303.10 ,303.1,0.701614255,0.70%,303.1,$303.10 ,304.64,$304.64 ,305.6,$305.60 ,300.75,$300.75 ,3509937,0.0059,0.01%,3509937,5/13/14,13-May-14,1.78
$297.62 ,297.62,$304.64 ,304.64,$296.66 ,296.66,$302.92 ,302.92,0.662402949,0.66%,302.92,$302.92 ,297.62,$297.62 ,304.64,$304.64 ,296.66,$296.66 ,3328414,-0.023,-0.02%,3328414,5/14/14,14-May-14,-7.02
$295.19 ,295.19,$299.20 ,299.2,$290.38 ,290.38,$298.02 ,298.02,0.648829805,0.65%,298.02,$298.02 ,295.19,$295.19 ,299.2,$299.20 ,290.38,$290.38 ,4299530,-0.0082,-0.01%,4299530,5/15/14,15-May-14,-2.43
$297.70 ,297.7,$298.88 ,298.88,$291.55 ,291.55,$292.80 ,292.8,0.662849802,0.66%,292.8,$292.80 ,297.7,$297.70 ,298.88,$298.88 ,291.55,$291.55 ,3637649,0.0085,0.01%,3637649,5/16/14,16-May-14,2.51
$296.76 ,296.755,$299.00 ,299,$293.81 ,293.81,$295.76 ,295.76,0.657571357,0.66%,295.76,$295.76 ,296.755,$296.76 ,299,$299.00 ,293.81,$293.81 ,2286313,-0.0032,0.00%,2286313,5/19/14,19-May-14,-0.945
